contact_probability,duration_generations,learn_base,learn_cognition,level_difficulty,teaching_max,innovation_rate,non_speciality_factor,skill_fitness_benefit,brain_cost,extra_models_max,recombination_strength,migration_scale,infrastructure_steepness,primary_ignitions,replicates,primary_probability,permissive_probability,strict_probability,median_final_repertoire,median_final_primary_fraction
0.005046774808534183,71.87820936239261,0.6245227537246636,0.22301244587797397,0.06607369032914172,0.052666173660363504,0.7241339487876577,0.0040133366525766535,0.11238852387175378,0.3514862273005359,6.6349384963224445,1.5595730651298068,0.013518680312025669,15.435385266461426,0,3,0.0,0.0,0.0,4.10625,0.0
0.08163631765405588,23.649112667437624,0.6096195589014971,0.25914496067165593,0.041048635240806666,0.30552808694294237,0.6578624473621681,0.002467001158514098,0.03054874200297306,0.7828496878614433,6.489822072172939,8.02880427860179,0.004443103945762142,17.329585954747213,0,3,0.0,0.0,0.0,3.559375,0.0
0.0919513186760451,46.02901964749773,0.6362440244240545,0.2258934537542421,0.061022469372680896,0.3437584772363326,0.611417495812959,0.011785531981824368,0.08126419179048533,0.5997735640547931,1.371935246825702,0.7625997726150263,0.044952200350017076,8.616296796052984,0,3,0.0,0.0,0.0,3.725,0.0
0.021684824567889,57.155663552333706,0.6626958972083722,0.2727619087651205,0.061689646304433694,0.09116033932600458,0.5280910315947989,0.002401413879367261,0.10645954480453104,0.7336237051476983,0.5211390402623095,2.561925187467626,0.06991681189779472,8.912074574084535,0,3,0.0,0.0,0.0,4.003125,0.0
0.16739870230756063,82.84285671086755,0.6432658668572474,0.2791860995873784,0.04144548463197326,0.22954512594174728,0.6870924442106414,0.0008631227104918259,0.08933073296346794,0.36620548509509887,2.079769619197839,1.2125128460853762,0.07347859234741409,12.09429909922665,1,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,18.51875,0.61875
0.016533396292405498,31.77588876967566,0.6046570624070761,0.2567271124766203,0.07215815577728471,0.1934419109896598,0.7031637177888674,0.0003307167611650048,0.09763224403331376,0.40743455977056847,1.2553180721013846,5.747441421115813,0.05386411482309797,7.982690315239248,0,3,0.0,0.0,0.0,3.8125,0.0
0.10692053278862403,22.99079390689632,0.6059443032335458,0.3813642745684936,0.07789854570088597,0.21358793115207686,0.4997818559414743,0.008749025844190713,0.11527950024441455,0.6782229295407594,6.525558794067906,6.175797286676564,0.07990152557198696,12.047095390733123,0,3,0.0,0.0,0.0,4.196875,0.0
0.041568115125652345,22.51637381270372,0.693269817197132,0.39695415151255453,0.06623494253007794,0.3484318389819263,0.7911423316863859,0.018551875457027207,0.10087455947182843,0.49498220371434465,6.075948613725057,1.6638090231934175,0.0033619702694267875,8.726479300268604,3,3,1.0,1.0,1.0,28.653125,1.0
0.07718862537487987,92.88151772538241,0.6878298841665876,0.3073452973986628,0.040866999588083375,0.10075469484640948,0.7817605205336238,0.00022698850559032095,0.09369283224908674,0.7279712772487614,1.6096643895406333,3.2122545910116354,0.019562008340489934,16.74290651381137,0,3,0.0,0.0,0.0,10.9125,0.25
0.15876109742128766,63.32830857247324,0.6237655216831947,0.36966462363662866,0.07966262849545419,0.005575680057587236,0.6182108319009249,0.008532156535993145,0.11708956528691332,0.7813395025476952,0.3410365580229559,0.7753767538463228,0.0718102271276104,10.75429137392259,0,3,0.0,0.0,0.0,3.96875,0.0
0.06521101335043214,85.56427936799237,0.6657492360010804,0.3032417306252895,0.05327588342254361,0.0855349387916165,0.7827408979131281,0.0002399995062604566,0.062095075773384426,0.6728553488851763,0.12706726544079397,8.685734957681193,0.06649806048705363,13.536639778341408,0,3,0.0,0.0,0.0,4.575,0.0
0.09053207786880067,91.82005871138212,0.6949140748779469,0.37529725021744387,0.043623977529991094,0.24974176518482422,0.45493409280136166,0.0014006972315242696,0.03962561117969782,0.5057256534142756,3.5035465293353103,0.24806477347904393,0.08536372648256384,6.407525673273099,3,3,1.0,1.0,1.0,27.7625,0.99375
0.09749929144414154,30.060384818367787,0.6640307795340686,0.2079415303915904,0.06559501429724612,0.18535554724384065,0.5393730770266649,0.015071693381483571,0.060952497029879774,0.5435342349287062,1.1291268587712073,6.807518097437548,0.06552126822301822,12.73846516510819,0,3,0.0,0.0,0.0,3.9375,0.0
0.1631050904735229,88.37353848278799,0.650605930715348,0.4065214391949369,0.07467839518430498,0.3756385136334741,0.4881558637879989,0.010175075358386052,0.11470841848474239,0.6149035991508105,4.802395977239367,4.9960948294761405,0.06381287538084848,14.489492819933524,3,3,1.0,1.0,1.0,28.0875,1.0
0.1318449389753408,62.01368690334867,0.6280195432773175,0.2735729146466734,0.07565988559277388,0.06679408428928506,0.7208601669470042,0.00215828563384189,0.09681345957132663,0.5037433249766295,0.8414544154759593,6.488497019438191,0.022532078630898282,8.708787328051665,0,3,0.0,0.0,0.0,3.94375,0.0
0.17756764875360562,54.43553992060057,0.6456901750343034,0.251534244044074,0.06745545441434467,0.2626933515777314,0.7010144298713673,0.00014206485855932334,0.09233229752411515,0.6413167560653473,0.4643984508719081,2.9260731550922645,0.03730354386719281,15.704359758428534,0,3,0.0,0.0,0.0,4.0,0.0
0.13288317444811235,44.56243924570286,0.68963515679393,0.23856858621330634,0.0737789114341396,0.3640266605771497,0.7913100443334552,0.007488733122854737,0.05525768668761444,0.6741620715932626,0.18605089962166155,6.405163719580869,0.09647021575954323,17.858352245139287,0,3,0.0,0.0,0.0,4.365625,0.0
0.04455826662375289,70.97590940673012,0.6851619288889363,0.20045141720897908,0.06953775262451861,0.2373444868013142,0.42874618257123465,0.0005197951260321705,0.08168175107440045,0.5623636903219387,4.99049988732499,1.4628747362543777,0.005984972967979833,12.52057742652691,0,3,0.0,0.0,0.0,4.14375,0.0
0.062200599910510926,23.85046213446083,0.6473194130613231,0.40414688209173144,0.05899977955905744,0.0549534302796071,0.6339455945851598,0.0013300670209570105,0.03297443407237097,0.5241449004246999,6.713419309249997,0.8829188051200216,0.0578161343613144,6.929578261075802,0,3,0.0,0.0,0.0,6.153125,0.0
0.013715869885345348,26.949989321540308,0.6502356687614245,0.2356793751760891,0.07726083750621554,0.11535194787816123,0.545546050697518,0.006321053310206556,0.11186569507274373,0.4239855840558725,6.2317773059914305,1.1405659596412554,0.06085837962805377,9.694158549041473,0,3,0.0,0.0,0.0,4.046875,0.0
0.08813855390878973,56.4385038088468,0.616576403301716,0.4072445044058126,0.0549712956770775,0.3586348463175799,0.38426391885455513,0.001679469535230539,0.05483624227687075,0.7057315427704326,2.164161602990662,4.29132106841728,0.015234564387673167,13.34712807144658,0,3,0.0,0.0,0.0,5.91875,0.10625
0.1524889080794292,50.976747963610975,0.6356897844476894,0.24014816899531377,0.04179879072502059,0.33363610275071287,0.6403213696038944,0.00018457436332173217,0.04604413284777378,0.6505706583272718,2.337358732770973,0.9908668660762353,0.03126584588063611,8.093157754114467,0,3,0.0,0.0,0.0,4.025,0.0
